ID:	 17	Genus:	 g__Aeriscardovia	ICC1_single_raters_absolute	 2.139142e-06	ICC2_single_random_raters	 2.139487e-06	ICC3_single_fixed_raters	 2.139487e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 18	Genus:	 g__Aerococcus	ICC1_single_raters_absolute	 0.4982965	ICC2_single_random_raters	 0.4983008	ICC3_single_fixed_raters	 0.4983137	ICC1-p-value	 1.472087e-08	iCC2-p-value	 1.79694e-08	ICC3-p-value	 1.79694e-08
ID:	 19	Genus:	 g__Aeromonas	ICC1_single_raters_absolute	 0.4809608	ICC2_single_random_raters	 0.4820234	ICC3_single_fixed_raters	 0.485002	ICC1-p-value	 4.691512e-08	iCC2-p-value	 4.341774e-08	ICC3-p-value	 4.341774e-08
ID:	 20	Genus:	 g__Afipia	ICC1_single_raters_absolute	 -0.004682878	ICC2_single_random_raters	 0	ICC3_single_fixed_raters	 0	ICC1-p-value	 0.5095874	iCC2-p-value	 0.4883994	ICC3-p-value	 0.4883994
ID:	 21	Genus:	 g__Agathobacter	ICC1_single_raters_absolute	 -0.1773966	ICC2_single_random_raters	 0.0002551512	ICC3_single_fixed_raters	 0.0004661621	ICC1-p-value	 0.9855005	iCC2-p-value	 0.4862726	ICC3-p-value	 0.4862726
ID:	 22	Genus:	 g__Aggregatibacter	ICC1_single_raters_absolute	 0.0002485404	ICC2_single_random_raters	 0.006423891	ICC3_single_fixed_raters	 0.006545177	ICC1-p-value	 0.4869595	iCC2-p-value	 0.4586562	ICC3-p-value	 0.4586562
ID:	 23	Genus:	 g__Agromyces	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 24	Genus:	 g__Akkermansia	ICC1_single_raters_absolute	 0.4177255	ICC2_single_random_raters	 0.4366155	ICC3_single_fixed_raters	 0.4836908	ICC1-p-value	 2.044775e-06	iCC2-p-value	 4.727423e-08	ICC3-p-value	 4.727423e-08
ID:	 25	Genus:	 g__Albidovulum	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 26	Genus:	 g__Alcaligenes	ICC1_single_raters_absolute	 0.8404286	ICC2_single_random_raters	 0.840586	ICC3_single_fixed_raters	 0.8430809	ICC1-p-value	 3.368971e-28	iCC2-p-value	 4.587571e-28	ICC3-p-value	 4.587571e-28
ID:	 27	Genus:	 g__Alicycliphilus	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 28	Genus:	 g__Alishewanella	ICC1_single_raters_absolute	 2.139147e-06	ICC2_single_random_raters	 2.139492e-06	ICC3_single_fixed_raters	 2.139492e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 29	Genus:	 g__Alistipes	ICC1_single_raters_absolute	 0.7316785	ICC2_single_random_raters	 0.7334505	ICC3_single_fixed_raters	 0.7482759	ICC1-p-value	 7.704638e-19	iCC2-p-value	 1.104789e-19	ICC3-p-value	 1.104789e-19
ID:	 30	Genus:	 g__Alkalibacterium	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 31	Genus:	 g__Allisonella	ICC1_single_raters_absolute	 0.4300421	ICC2_single_random_raters	 0.441129	ICC3_single_fixed_raters	 0.4684671	ICC1-p-value	 1.032622e-06	iCC2-p-value	 1.241072e-07	ICC3-p-value	 1.241072e-07
ID:	 32	Genus:	 g__Allobaculum	ICC1_single_raters_absolute	 -0.008526077	ICC2_single_random_raters	 0.0005717952	ICC3_single_fixed_raters	 0.0005877	ICC1-p-value	 0.5272564	iCC2-p-value	 0.4857183	ICC3-p-value	 0.4857183
ID:	 33	Genus:	 g__Alloiococcus	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 34	Genus:	 g__Alloprevotella	ICC1_single_raters_absolute	 0.9898014	ICC2_single_random_raters	 0.9898017	ICC3_single_fixed_raters	 0.9898897	ICC1-p-value	 6.078295e-81	iCC2-p-value	 1.52967e-79	ICC3-p-value	 1.52967e-79
ID:	 35	Genus:	 g__Alloscardovia	ICC1_single_raters_absolute	 0.4921388	ICC2_single_random_raters	 0.4937348	ICC3_single_fixed_raters	 0.4984342	ICC1-p-value	 2.23672e-08	iCC2-p-value	 1.782374e-08	ICC3-p-value	 1.782374e-08
ID:	 36	Genus:	 g__alpha-proteobacterium	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 37	Genus:	 g__Altererythrobacter	ICC1_single_raters_absolute	 -0.03566717	ICC2_single_random_raters	 0.0002595452	ICC3_single_fixed_raters	 0.000289693	ICC1-p-value	 0.649892	iCC2-p-value	 0.4870776	ICC3-p-value	 0.4870776
ID:	 38	Genus:	 g__Amaricoccus	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 39	Genus:	 g__Anaerobiospirillum	ICC1_single_raters_absolute	 0.9793938	ICC2_single_random_raters	 0.9793938	ICC3_single_fixed_raters	 0.9793946	ICC1-p-value	 2.900101e-67	iCC2-p-value	 5.336505e-66	ICC3-p-value	 5.336505e-66
ID:	 40	Genus:	 g__Anaerococcus	ICC1_single_raters_absolute	 0.4862965	ICC2_single_random_raters	 0.4881837	ICC3_single_fixed_raters	 0.4936239	ICC1-p-value	 3.303966e-08	iCC2-p-value	 2.461377e-08	ICC3-p-value	 2.461377e-08
ID:	 41	Genus:	 g__Anaerofilum	ICC1_single_raters_absolute	 -0.02125852	ICC2_single_random_raters	 1.261015e-07	ICC3_single_fixed_raters	 1.345009e-07	ICC1-p-value	 0.5855569	iCC2-p-value	 0.4883987	ICC3-p-value	 0.4883987
ID:	 42	Genus:	 g__Anaerofustis	ICC1_single_raters_absolute	 0.4157871	ICC2_single_random_raters	 0.4367012	ICC3_single_fixed_raters	 0.4892439	ICC1-p-value	 2.271992e-06	iCC2-p-value	 3.28968e-08	ICC3-p-value	 3.28968e-08
ID:	 43	Genus:	 g__Anaeroglobus	ICC1_single_raters_absolute	 -0.004754501	ICC2_single_random_raters	 0.0004500297	ICC3_single_fixed_raters	 0.0004571334	ICC1-p-value	 0.5099165	iCC2-p-value	 0.4863138	ICC3-p-value	 0.4863138
ID:	 44	Genus:	 g__Anaeroplasma	ICC1_single_raters_absolute	 -0.003698079	ICC2_single_random_raters	 0.003460674	ICC3_single_fixed_raters	 0.003536342	ICC1-p-value	 0.5050628	iCC2-p-value	 0.4722948	ICC3-p-value	 0.4722948
ID:	 45	Genus:	 g__Anaerosporobacter	ICC1_single_raters_absolute	 -0.04843682	ICC2_single_random_raters	 6.761154e-05	ICC3_single_fixed_raters	 7.850767e-05	ICC1-p-value	 0.7041389	iCC2-p-value	 0.4880411	ICC3-p-value	 0.4880411
ID:	 46	Genus:	 g__Anaerostipes	ICC1_single_raters_absolute	 0.9606013	ICC2_single_random_raters	 0.9607107	ICC3_single_fixed_raters	 0.9687758	ICC1-p-value	 1.016535e-54	iCC2-p-value	 4.031348e-58	ICC3-p-value	 4.031348e-58
ID:	 47	Genus:	 g__Anaerotruncus	ICC1_single_raters_absolute	 0.347638	ICC2_single_random_raters	 0.3913897	ICC3_single_fixed_raters	 0.4899718	ICC1-p-value	 6.525115e-05	iCC2-p-value	 3.135651e-08	ICC3-p-value	 3.135651e-08
ID:	 48	Genus:	 g__Anaerovibrio	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 49	Genus:	 g__Anaerovorax	ICC1_single_raters_absolute	 -0.02837091	ICC2_single_random_raters	 0.0001036788	ICC3_single_fixed_raters	 0.0001130713	ICC1-p-value	 0.6176323	iCC2-p-value	 0.4878834	ICC3-p-value	 0.4878834
ID:	 50	Genus:	 g__Angelakisella	ICC1_single_raters_absolute	 -0.1254647	ICC2_single_random_raters	 0.0001318861	ICC3_single_fixed_raters	 0.0001982612	ICC1-p-value	 0.9317857	iCC2-p-value	 0.4874947	ICC3-p-value	 0.4874947
ID:	 51	Genus:	 g__Anoxybacillus	ICC1_single_raters_absolute	 2.139161e-06	ICC2_single_random_raters	 2.139506e-06	ICC3_single_fixed_raters	 2.139506e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 52	Genus:	 g__Arabidopsis	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 53	Genus:	 g__Arcobacter	ICC1_single_raters_absolute	 0.4864722	ICC2_single_random_raters	 0.4864771	ICC3_single_fixed_raters	 0.486491	ICC1-p-value	 3.265739e-08	iCC2-p-value	 3.940306e-08	ICC3-p-value	 3.940306e-08
ID:	 54	Genus:	 g__Arsenophonus	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 55	Genus:	 g__Artemisia	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 56	Genus:	 g__Arthrobacter	ICC1_single_raters_absolute	 2.139171e-06	ICC2_single_random_raters	 2.139516e-06	ICC3_single_fixed_raters	 2.139516e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 57	Genus:	 g__Asaccharospora	ICC1_single_raters_absolute	 -0.006928386	ICC2_single_random_raters	 3.493325e-08	ICC3_single_fixed_raters	 3.566955e-08	ICC1-p-value	 0.5199099	iCC2-p-value	 0.4883992	ICC3-p-value	 0.4883992
ID:	 58	Genus:	 g__Asteroleplasma	ICC1_single_raters_absolute	 0.1363954	ICC2_single_random_raters	 0.14991	ICC3_single_fixed_raters	 0.1572945	ICC1-p-value	 0.0612842	iCC2-p-value	 0.03908736	ICC3-p-value	 0.03908736
ID:	 59	Genus:	 g__Atlantibacter	ICC1_single_raters_absolute	 2.139136e-06	ICC2_single_random_raters	 2.139481e-06	ICC3_single_fixed_raters	 2.139481e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 60	Genus:	 g__Atopobium	ICC1_single_raters_absolute	 0.4303151	ICC2_single_random_raters	 0.4439376	ICC3_single_fixed_raters	 0.4782454	ICC1-p-value	 1.016825e-06	iCC2-p-value	 6.708744e-08	ICC3-p-value	 6.708744e-08
ID:	 61	Genus:	 g__Atopococcus	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 62	Genus:	 g__Azoarcus	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 63	Genus:	 g__Azorhizobium	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 64	Genus:	 g__Azospirillum	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 65	Genus:	 g__Bacillus	ICC1_single_raters_absolute	 0.4188682	ICC2_single_random_raters	 0.4261351	ICC3_single_fixed_raters	 0.4427443	ICC1-p-value	 1.921113e-06	iCC2-p-value	 5.785402e-07	ICC3-p-value	 5.785402e-07
ID:	 66	Genus:	 g__bacterium	ICC1_single_raters_absolute	 -0.001762468	ICC2_single_random_raters	 1.253501e-05	ICC3_single_fixed_raters	 1.260199e-05	ICC1-p-value	 0.4961771	iCC2-p-value	 0.4883418	ICC3-p-value	 0.4883418
ID:	 67	Genus:	 g__Bacteroides	ICC1_single_raters_absolute	 0.8534958	ICC2_single_random_raters	 0.8558504	ICC3_single_fixed_raters	 0.8992059	ICC1-p-value	 8.904778e-30	iCC2-p-value	 3.689207e-36	ICC3-p-value	 3.689207e-36
ID:	 68	Genus:	 g__Barnesiella	ICC1_single_raters_absolute	 0.4846783	ICC2_single_random_raters	 0.4952273	ICC3_single_fixed_raters	 0.5276301	ICC1-p-value	 3.676762e-08	iCC2-p-value	 2.276224e-09	ICC3-p-value	 2.276224e-09
ID:	 69	Genus:	 g__Bdellovibrio	ICC1_single_raters_absolute	 2.139167e-06	ICC2_single_random_raters	 2.139512e-06	ICC3_single_fixed_raters	 2.139512e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 70	Genus:	 g__Belnapia	ICC1_single_raters_absolute	 0.4967665	ICC2_single_random_raters	 0.4967704	ICC3_single_fixed_raters	 0.4967819	ICC1-p-value	 1.634471e-08	iCC2-p-value	 1.992364e-08	ICC3-p-value	 1.992364e-08
ID:	 71	Genus:	 g__Bergeriella	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 72	Genus:	 g__Bergeyella	ICC1_single_raters_absolute	 0.4612085	ICC2_single_random_raters	 0.4625131	ICC3_single_fixed_raters	 0.4658972	ICC1-p-value	 1.641672e-07	iCC2-p-value	 1.454758e-07	ICC3-p-value	 1.454758e-07
ID:	 73	Genus:	 g__Bhargavaea	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 74	Genus:	 g__Bibersteinia	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 75	Genus:	 g__Bifidobacterium	ICC1_single_raters_absolute	 0.9406538	ICC2_single_random_raters	 0.940797	ICC3_single_fixed_raters	 0.947657	ICC1-p-value	 7.620575e-47	iCC2-p-value	 2.231435e-48	ICC3-p-value	 2.231435e-48
ID:	 76	Genus:	 g__Bilophila	ICC1_single_raters_absolute	 0.918473	ICC2_single_random_raters	 0.9190056	ICC3_single_fixed_raters	 0.9373792	ICC1-p-value	 8.71183e-41	iCC2-p-value	 5.140241e-45	ICC3-p-value	 5.140241e-45
ID:	 77	Genus:	 g__Blastocatella	ICC1_single_raters_absolute	 0.966864	ICC2_single_random_raters	 0.9668652	ICC3_single_fixed_raters	 0.9669753	ICC1-p-value	 4.621823e-58	iCC2-p-value	 4.632377e-57	ICC3-p-value	 4.632377e-57
ID:	 78	Genus:	 g__Blastococcus	ICC1_single_raters_absolute	 -0.009771723	ICC2_single_random_raters	 0.0002131225	ICC3_single_fixed_raters	 0.000219638	ICC1-p-value	 0.5329834	iCC2-p-value	 0.4873972	ICC3-p-value	 0.4873972
ID:	 79	Genus:	 g__Blastocystis	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 80	Genus:	 g__Blastomonas	ICC1_single_raters_absolute	 -0.1245667	ICC2_single_random_raters	 0.0002887951	ICC3_single_fixed_raters	 0.0004330256	ICC1-p-value	 0.9302481	iCC2-p-value	 0.4864238	ICC3-p-value	 0.4864238
ID:	 81	Genus:	 g__Blautia	ICC1_single_raters_absolute	 0.8283177	ICC2_single_random_raters	 0.832278	ICC3_single_fixed_raters	 0.8941555	ICC1-p-value	 7.43575e-27	iCC2-p-value	 2.944522e-35	ICC3-p-value	 2.944522e-35
ID:	 82	Genus:	 g__Bosea	ICC1_single_raters_absolute	 2.139136e-06	ICC2_single_random_raters	 2.139481e-06	ICC3_single_fixed_raters	 2.139481e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 83	Genus:	 g__Brachybacterium	ICC1_single_raters_absolute	 0.2953523	ICC2_single_random_raters	 0.2982799	ICC3_single_fixed_raters	 0.3020447	ICC1-p-value	 0.0005654949	iCC2-p-value	 0.0004661789	ICC3-p-value	 0.0004661789
ID:	 84	Genus:	 g__Brachyspira	ICC1_single_raters_absolute	 0.370312	ICC2_single_random_raters	 0.3703209	ICC3_single_fixed_raters	 0.3703367	ICC1-p-value	 2.294643e-05	iCC2-p-value	 2.533307e-05	ICC3-p-value	 2.533307e-05
ID:	 85	Genus:	 g__Bradyrhizobium	ICC1_single_raters_absolute	 0.6194597	ICC2_single_random_raters	 0.6194598	ICC3_single_fixed_raters	 0.6194598	ICC1-p-value	 6.658041e-13	iCC2-p-value	 9.51167e-13	ICC3-p-value	 9.51167e-13
ID:	 86	Genus:	 g__Brevibacillus	ICC1_single_raters_absolute	 0.3974209	ICC2_single_random_raters	 0.4062558	ICC3_single_fixed_raters	 0.4249474	ICC1-p-value	 5.994292e-06	iCC2-p-value	 1.575208e-06	ICC3-p-value	 1.575208e-06
ID:	 87	Genus:	 g__Brevibacterium	ICC1_single_raters_absolute	 0.9856196	ICC2_single_random_raters	 0.9856197	ICC3_single_fixed_raters	 0.9856458	ICC1-p-value	 2.967467e-74	iCC2-p-value	 7.18973e-73	ICC3-p-value	 7.18973e-73
ID:	 88	Genus:	 g__Brevundimonas	ICC1_single_raters_absolute	 2.139141e-06	ICC2_single_random_raters	 2.139486e-06	ICC3_single_fixed_raters	 2.139486e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 89	Genus:	 g__Brochothrix	ICC1_single_raters_absolute	 -0.01336156	ICC2_single_random_raters	 0.0001993763	ICC3_single_fixed_raters	 0.0002077154	ICC1-p-value	 0.5494734	iCC2-p-value	 0.4874516	ICC3-p-value	 0.4874516
ID:	 90	Genus:	 g__Budvicia	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 91	Genus:	 g__Bulleidia	ICC1_single_raters_absolute	 0.4328738	ICC2_single_random_raters	 0.4394605	ICC3_single_fixed_raters	 0.4553252	ICC1-p-value	 8.795335e-07	iCC2-p-value	 2.763184e-07	ICC3-p-value	 2.763184e-07
ID:	 92	Genus:	 g__Burkholderia	ICC1_single_raters_absolute	 2.139133e-06	ICC2_single_random_raters	 2.139478e-06	ICC3_single_fixed_raters	 2.139478e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 93	Genus:	 g__Burkholderia-Caballeronia-Paraburkholderia	ICC1_single_raters_absolute	 2.139047e-06	ICC2_single_random_raters	 2.139391e-06	ICC3_single_fixed_raters	 2.139391e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 94	Genus:	 g__Buttiauxella	ICC1_single_raters_absolute	 2.139174e-06	ICC2_single_random_raters	 2.139519e-06	ICC3_single_fixed_raters	 2.139519e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 95	Genus:	 g__Butyricicoccus	ICC1_single_raters_absolute	 -0.18615	ICC2_single_random_raters	 1.019476e-07	ICC3_single_fixed_raters	 1.926481e-07	ICC1-p-value	 0.9894427	iCC2-p-value	 0.4883985	ICC3-p-value	 0.4883985
ID:	 96	Genus:	 g__Butyricimonas	ICC1_single_raters_absolute	 0.3763178	ICC2_single_random_raters	 0.3991184	ICC3_single_fixed_raters	 0.4482836	ICC1-p-value	 1.719617e-05	iCC2-p-value	 4.192105e-07	ICC3-p-value	 4.192105e-07
ID:	 97	Genus:	 g__Butyrivibrio	ICC1_single_raters_absolute	 0.4316951	ICC2_single_random_raters	 0.4408902	ICC3_single_fixed_raters	 0.4633827	ICC1-p-value	 9.404324e-07	iCC2-p-value	 1.697517e-07	ICC3-p-value	 1.697517e-07
ID:	 98	Genus:	 g__CAG-352	ICC1_single_raters_absolute	 -0.01167571	ICC2_single_random_raters	 0.0001727388	ICC3_single_fixed_raters	 0.000179029	ICC1-p-value	 0.5417331	iCC2-p-value	 0.4875825	ICC3-p-value	 0.4875825
ID:	 99	Genus:	 g__CAG-56	ICC1_single_raters_absolute	 -0.06959361	ICC2_single_random_raters	 6.726586e-05	ICC3_single_fixed_raters	 8.360007e-05	ICC1-p-value	 0.7854537	iCC2-p-value	 0.4880179	ICC3-p-value	 0.4880179
ID:	 100	Genus:	 g__CAG-873	ICC1_single_raters_absolute	 2.139091e-06	ICC2_single_random_raters	 2.139435e-06	ICC3_single_fixed_raters	 2.139435e-06	ICC1-p-value	 0.488088	iCC2-p-value	 0.4883896	ICC3-p-value	 0.4883896
ID:	 101	Genus:	 g__Caldicoprobacter	ICC1_single_raters_absolute	 -0.00556119	ICC2_single_random_raters	 7.679668e-05	ICC3_single_fixed_raters	 7.811053e-05	ICC1-p-value	 0.5136242	iCC2-p-value	 0.4880429	ICC3-p-value	 0.4880429
ID:	 102	Genus:	 g__Caloramator	ICC1_single_raters_absolute	 NaN	ICC2_single_random_raters	 NaN	ICC3_single_fixed_raters	 NaN	ICC1-p-value	 NaN	iCC2-p-value	 NaN	ICC3-p-value	 NaN
ID:	 103	Genus:	 g__Campylobacter	ICC1_single_raters_absolute	 0.4737062	ICC2_single_random_raters	 0.478031	ICC3_single_fixed_raters	 0.4901135	ICC1-p-value	 7.493219e-08	iCC2-p-value	 3.10647e-08	ICC3-p-value	 3.10647e-08
ID:	 104	Genus:	 g__Candidatus	ICC1_single_raters_absolute	 -0.2095813	ICC2_single_random_raters	 6.851584e-05	ICC3_single_fixed_raters	 0.0001427333	ICC1-p-value	 0.9958893	iCC2-p-value	 0.4877481	ICC3-p-value	 0.4877481
ID:	 105	Genus:	 g__Candidatus Soleaferrea	ICC1_single_raters_absolute	 -0.01451259	ICC2_single_random_raters	 0.0001814783	ICC3_single_fixed_raters	 0.000189722	ICC1-p-value	 0.5547529	iCC2-p-value	 0.4875337	ICC3-p-value	 0.4875337
